key,name,latitude,longitude,address,pub_start,pub_end,tel,opentime,wifi,newlatte
960,カフェゴーガ テラスウォーク一宮店,35.3106472071,136.816494564,愛知県一宮市両郷町1-2テラスウォーク一宮,,,0586-26-2320,"09:00～21:30
定休日： 不定休
",1,1
961,カフェゴーガ イオンモール和歌山店,34.2752343894,135.149286813,和歌山県和歌山市中楠谷573イオンモール和歌山,,,073-480-5077,"09:00～22:00
定休日： 不定休
",1,1
963,カフェゴーガ トレッサ横浜店,35.5258119459,139.645760244,神奈川県横浜市港北区師岡町700トレッサ横浜北棟2階,,,045-330-2963,"10:00～21:00
定休日： 不定休
",1,1
964,カフェゴーガ アークヒルズサウスタワー店,35.6655083613,139.739371593,東京都港区六本木1-4-5アークヒルズサウスタワー,,,03-5572-6835,"月～金： 07:00～22:00
    土日祝： 08:00～21:00
定休日： 不定休
",1,1
965,カフェゴーガ 京都Porta ウエスト店,34.9865622714,135.758009893,京都府京都市下京区烏丸通塩小路下ル東塩小路町902京都駅前地下街ポルタ312区画,,,075-353-5531,"07:30～22:00
定休日： 不定休
",1,1
967,カフェゴーガ イオンモール天童店,38.3361791432,140.362423262,山形県天童市芳賀土地区画整理事業地内34街区イオンモール天童,,,023-652-0607,"09:00～22:00
定休日： 不定休
",1,0
968,カフェゴーガ ヴェルサウォーク西尾店,34.8638209171,137.059833541,愛知県西尾市高畠町3-23-9ヴェルサウォーク西尾,,,0563-64-0751,"09:00～21:30
定休日： 不定休
",1,1
969,カフェゴーガ アミュプラザ博多店,33.5902336594,130.419928901,福岡県福岡市博多区博多駅中央街1-1アミュプラザ博多,,,092-432-8085,"10:00～21:00
定休日： 不定休
",1,0
97,カフェゴーガ 摂津本山岡本ビル店,34.7270777312,135.276772641,兵庫県神戸市東灘区岡本1-2-17摂津本山二楽園ビル,,,078-441-3175,"月～金： 07:30～22:30
    土日祝： 08:00～22:00
定休日： 不定休
",1,0
970,カフェゴーガ マリエとやま店,36.7005490908,137.213660079,富山県富山市桜町1-1-61マリエとやま1階,,,076-444-0115,"月～金： 07:00～22:00
    土日祝： 08:00～22:00
定休日： 不定休
",0,1
971,カフェゴーガ 名鉄百貨店名古屋店,35.1699503836,136.884224307,愛知県名古屋市中村区名駅1-2-1名鉄百貨店本店本館,,,052-585-7620,"07:30～22:30
定休日： 不定休
",1,0
972,カフェゴーガ 札幌紀伊國屋書店,43.0672750476,141.3484438,北海道札幌市中央区北5条西5丁目7sapporo55紀伊國屋書店内2階,,,011-218-3351,"10:00～21:00
定休日： 不定休
",1,0
973,カフェゴーガ 天神VIORO店,33.5895219694,130.398328506,福岡県福岡市中央区天神2-10-3天神VIORO,,,092-739-0135,"月～木： 08:00～22:00
    金土： 08:00～23:00
    日祝： 08:00～22:00
定休日： 不定休
",1,1
974,カフェゴーガ 北千住マルイ店,35.7508087092,139.804540864,東京都足立区千住3-92北千住マルイ,,,03-5284-3815,"10:30～20:30
定休日： 不定休
",0,0
975,カフェゴーガ 湘南台駅ビル店,35.6893717,139.7193145,東京都新宿区愛住町8-6,,,0466-45-2251,"07:00～22:30
定休日： 不定休
",1,1
98,カフェゴーガ マリンピア神戸店,34.6253779689,135.049285939,兵庫県神戸市垂水区海岸通12-6三井アウトレットパークマリンピア神戸,,,078-706-1031,"10:00～21:00
定休日： 不定休
",1,0
99,カフェゴーガ キャナルシティ博多店,33.5897743952,130.41153212,福岡県福岡市博多区住吉1-2-22キャナルシティＯＰＡB1F,,,092-263-2122,"月～木： 08:00～22:00
    金土： 08:00～23:00
    日祝： 08:00～22:00
定休日： 不定休
",1,0
